+1001046399.0ns,0,3,9
+1001046399.0ns,0,3,9
+1001046399.0ns,0,3,9
+1001046399.0ns,0,3,9
+1001046399.0ns,0,3,9
+1001046399.0ns,0,3,9
+1001046399.0ns,0,3,9
+1001046399.0ns,0,3,9
+1001046399.0ns,0,3,9
+1001046399.0ns,0,3,9
+1106156796.0ns,0,3,9
+1106620796.0ns,0,3,9
+1107084796.0ns,0,3,9
+1107548796.0ns,0,3,9
+1108012796.0ns,0,3,9
+1108476796.0ns,0,3,9
+1108940796.0ns,0,3,9
+1109404796.0ns,0,3,9
+1109868796.0ns,0,3,9
+1110332796.0ns,0,3,9
+1576522515.0ns,0,3,9
+1606280275.0ns,0,3,9
+1686493713.0ns,0,3,9
+1716251473.0ns,0,3,9
+1935932418.0ns,0,3,9
+1996676111.0ns,0,3,9
+1997148110.0ns,0,3,9
+2026433871.0ns,0,3,9
+2026905870.0ns,0,3,9
+2045903616.0ns,0,3,9
+2111578509.0ns,0,3,9
+2112050508.0ns,0,3,9
+2112522507.0ns,0,3,9
+2135708433.0ns,0,3,9
+2141336269.0ns,0,3,9
+2141808268.0ns,0,3,9
+2142280267.0ns,0,3,9
+2226480907.0ns,0,3,9
+2226952906.0ns,0,3,9
+2227424905.0ns,0,3,9
+2227612792.0ns,0,3,9
+2228827086.0ns,0,3,9
+2245679631.0ns,0,3,9
+2256238667.0ns,0,3,9
+2256710666.0ns,0,3,9
+2257182665.0ns,0,3,9
+2305264369.0ns,0,3,9
+2336663305.0ns,0,3,9
+2337135304.0ns,0,3,9
+2337607303.0ns,0,3,9
+2346103305.0ns,0,3,9
+2346575304.0ns,0,3,9
+2347047303.0ns,0,3,9
+2350612105.0ns,0,3,9
+2355140104.0ns,0,3,9
+2356086014.0ns,0,3,9
+2356558013.0ns,0,3,9
+2366421065.0ns,0,3,9
+2366893064.0ns,0,3,9
+2367365063.0ns,0,3,9
+2375861065.0ns,0,3,9
+2376333064.0ns,0,3,9
+2376805063.0ns,0,3,9
+2415235567.0ns,0,3,9
+2451565703.0ns,0,3,9
+2452037702.0ns,0,3,9
+2452509701.0ns,0,3,9
+2461005703.0ns,0,3,9
+2461477702.0ns,0,3,9
+2461949701.0ns,0,3,9
+2470445703.0ns,0,3,9
+2470917702.0ns,0,3,9
+2471389701.0ns,0,3,9
+2489325703.0ns,0,3,9
+2489797702.0ns,0,3,9
+2490269701.0ns,0,3,9
+2498765703.0ns,0,3,9
+2499237702.0ns,0,3,9
+2499709701.0ns,0,3,9
+2508205703.0ns,0,3,9
+2508677702.0ns,0,3,9
+2509149701.0ns,0,3,9
+2517645703.0ns,0,3,9
+2518117702.0ns,0,3,9
+2518589701.0ns,0,3,9
+2538333622.0ns,0,3,9
+2556495135.0ns,0,3,9
+2559879303.0ns,0,3,9
+2560351302.0ns,0,3,9
+2566468101.0ns,0,3,9
+2566940100.0ns,0,3,9
+2567412099.0ns,0,3,9
+2575908101.0ns,0,3,9
+2576380100.0ns,0,3,9
+2576852099.0ns,0,3,9
+2585348101.0ns,0,3,9
+2585820100.0ns,0,3,9
+2586292099.0ns,0,3,9
+2594788101.0ns,0,3,9
+2595260100.0ns,0,3,9
+2595732099.0ns,0,3,9
+2608948101.0ns,0,3,9
+2609420100.0ns,0,3,9
+2609892099.0ns,0,3,9
+2623108101.0ns,0,3,9
+2623580100.0ns,0,3,9
+2624052099.0ns,0,3,9
+2632548101.0ns,0,3,9
+2633020100.0ns,0,3,9
