+1001046399.0ns,0,5,15
+1001046399.0ns,9,5,15
+1001046399.0ns,0,5,15
+1001046399.0ns,0,5,15
+1001046399.0ns,0,5,15
+1001046399.0ns,0,5,15
+1001046399.0ns,0,5,15
+1001046399.0ns,0,5,15
+1001046399.0ns,0,5,15
+1001046399.0ns,0,5,15
+1001046399.0ns,0,5,15
+1053603197.0ns,0,5,15
+1053603197.0ns,9,5,15
+1054067197.0ns,0,5,15
+1054531197.0ns,0,5,15
+1054995197.0ns,0,5,15
+1055459197.0ns,0,5,15
+1055923197.0ns,0,5,15
+1056387197.0ns,0,5,15
+1056851197.0ns,0,5,15
+1057315197.0ns,0,5,15
+1057779197.0ns,0,5,15
+1106156796.0ns,0,5,15
+1106620796.0ns,0,5,15
+1107084796.0ns,0,5,15
+1107548796.0ns,0,5,15
+1108012796.0ns,0,5,15
+1108476796.0ns,0,5,15
+1108940796.0ns,0,5,15
+1109404796.0ns,0,5,15
+1109868796.0ns,0,5,15
+1110332796.0ns,0,5,15
+1759925798.0ns,0,5,15
+1759925798.0ns,9,5,15
+1779305565.0ns,0,5,15
+1816949797.0ns,0,5,15
+1816949797.0ns,9,5,15
+1836329564.0ns,0,5,15
+1869896996.0ns,0,5,15
+1889276763.0ns,0,5,15
+1968335378.0ns,0,5,15
+2025359377.0ns,0,5,15
+2066684466.0ns,0,5,15
+2078306576.0ns,0,5,15
+2108998521.0ns,0,5,15
+2109546780.0ns,0,5,15
+2123708465.0ns,0,5,15
+2127132195.0ns,0,5,15
+2143528712.0ns,0,5,15
+2146511962.0ns,0,5,15
+2166022520.0ns,0,5,15
+2170550519.0ns,0,5,15
+2176655664.0ns,0,5,15
+2180079394.0ns,0,5,15
+2180551393.0ns,0,5,15
+2199459161.0ns,0,5,15
+2199931160.0ns,0,5,15
+2200552711.0ns,0,5,15
+2218969719.0ns,0,5,15
+2223497718.0ns,0,5,15
+2241407164.0ns,0,5,15
+2243330863.0ns,0,5,15
+2248711523.0ns,0,5,15
+2253499910.0ns,0,5,15
+2261414360.0ns,0,5,15
+2296278062.0ns,0,5,15
+2296278062.0ns,9,5,15
+2296750061.0ns,0,5,15
+2297222060.0ns,0,5,15
+2298431163.0ns,0,5,15
+2305735522.0ns,0,5,15
+2314361559.0ns,0,5,15
+2314833558.0ns,0,5,15
+2315305557.0ns,0,5,15
+2335541775.0ns,0,5,15
+2335541775.0ns,9,5,15
+2351378362.0ns,0,5,15
+2358233261.0ns,0,5,15
+2358682721.0ns,0,5,15
+2376316758.0ns,0,5,15
+2388488974.0ns,0,5,15
+2388960973.0ns,0,5,15
+2411180460.0ns,0,5,15
+2411652459.0ns,0,5,15
+2412124458.0ns,0,5,15
+2429263957.0ns,0,5,15
+2429735956.0ns,0,5,15
+2430207955.0ns,0,5,15
+2433890863.0ns,0,5,15
+2450444173.0ns,0,5,15
+2468415659.0ns,0,5,15
+2476204918.0ns,0,5,15
+2477855659.0ns,0,5,15
+2480924918.0ns,0,5,15
+2486499156.0ns,0,5,15
+2486838062.0ns,0,5,15
+2487310061.0ns,0,5,15
+2495939156.0ns,0,5,15
+2503391372.0ns,0,5,15
+2503863371.0ns,0,5,15
+2504335370.0ns,0,5,15
+2510735109.0ns,0,5,15
+2521362858.0ns,0,5,15
+2521834857.0ns,0,5,15
+2522306856.0ns,0,5,15
+2529152117.0ns,0,5,15
+2529624116.0ns,0,5,15
+2530802858.0ns,0,5,15
+2531274857.0ns,0,5,15
+2531746856.0ns,0,5,15
+2533872117.0ns,0,5,15
+2534344116.0ns,0,5,15
+2539446355.0ns,0,5,15
+2539918354.0ns,0,5,15
+2540390353.0ns,0,5,15
+2548793261.0ns,0,5,15
+2548886355.0ns,0,5,15
+2549358354.0ns,0,5,15
+2549830353.0ns,0,5,15
+2563682308.0ns,0,5,15
+2564154307.0ns,0,5,15
+2565346571.0ns,0,5,15
+2565630562.0ns,0,5,15
+2583318057.0ns,0,5,15
